CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
98459856470821,Dr. Gael Marques,90376125000103,51826244,25196384006
98459856470821,Dr. Gael Marques,90376125000103,51826244,61809257395
98459856470821,Dr. Gael Marques,90376125000103,51826244,35214690851
72789405018233,Igor Pereira,51432679000129,32119346,25713408671
72789405018233,Igor Pereira,51432679000129,32119346,64971058320
72789405018233,Igor Pereira,51432679000129,32119346,18526974319
96135748214163,Ana Júlia Ribeiro,29430658000115,35720810,75213694837
96135748214163,Ana Júlia Ribeiro,29430658000115,35720810,58172306903
37344667030839,Srta. Julia Pereira,43786192000116,53115946,74182069331
37344667030839,Srta. Julia Pereira,43786192000116,53115946,52961743800
37344667030839,Srta. Julia Pereira,43786192000116,53115946,90643278150
20746011077678,Dr. Guilherme Ramos,47819326000109,32813269,63742190822
20746011077678,Dr. Guilherme Ramos,47819326000109,32813269,76298314040
20746011077678,Dr. Guilherme Ramos,47819326000109,32813269,70182695476
47300921834368,Gael Vieira,74281603000145,81960171,25180376408
47300921834368,Gael Vieira,74281603000145,81960171,67019283586
47300921834368,Gael Vieira,74281603000145,81960171,73904512897
61679264891486,Maria Eduarda Fonseca,39547680000101,75297508,27913640561
61679264891486,Maria Eduarda Fonseca,39547680000101,75297508,26745839083
55999030795371,Clarice Melo,63904271000191,22628008,12086497520
55999030795371,Clarice Melo,63904271000191,22628008,95072348610
55999030795371,Clarice Melo,63904271000191,22628008,61492057894
63089278420442,Davi Lucas da Rocha,69872341000153,88131743,29180347622
63089278420442,Davi Lucas da Rocha,69872341000153,88131743,12943705888
57411347666508,Catarina Monteiro,62435718000168,46150169,46598701201
57411347666508,Catarina Monteiro,62435718000168,46150169,79085612330
57411347666508,Catarina Monteiro,62435718000168,46150169,08573612959
60086738682338,Dra. Ana Júlia Sales,27058613000136,84303408,12736840526
60086738682338,Dra. Ana Júlia Sales,27058613000136,84303408,32809157677
60086738682338,Dra. Ana Júlia Sales,27058613000136,84303408,37296058102
64990929722480,Dr. Joaquim Nunes,50143927000159,60562967,92140638506
64990929722480,Dr. Joaquim Nunes,50143927000159,60562967,92540381723
64990929722480,Dr. Joaquim Nunes,50143927000159,60562967,34059278114
12747962951877,Sr. Vitor da Mota,70569148000127,60567441,73421086931
12747962951877,Sr. Vitor da Mota,70569148000127,60567441,17420953643
50191344648902,Maria Alice Pinto,12837456000190,59538547,43608951270
50191344648902,Maria Alice Pinto,12837456000190,59538547,63958047238
50191344648902,Maria Alice Pinto,12837456000190,59538547,85906427120
37193462445688,Theodoro Machado,17208659000130,58625682,30176852417
37193462445688,Theodoro Machado,17208659000130,58625682,91237654025
37193462445688,Theodoro Machado,17208659000130,58625682,70269351868
12579273238723,Rael da Mata,54201968000105,62217420,58710493204
12579273238723,Rael da Mata,54201968000105,62217420,97268350112
12579273238723,Rael da Mata,54201968000105,62217420,40628319533
76035742564463,Manuella Gonçalves,59836417000131,72987936,84170563948
76035742564463,Manuella Gonçalves,59836417000131,72987936,26501934761
76035742564463,Manuella Gonçalves,59836417000131,72987936,46310597884
73390522100499,João Guilherme da Cruz,09174268000114,39159613,57301942850
73390522100499,João Guilherme da Cruz,09174268000114,39159613,84512793097
70518872936991,Miguel Gonçalves,06823475000164,27030858,14506238753
70518872936991,Miguel Gonçalves,06823475000164,27030858,42301956725
98736907920275,Eloah Sousa,25364798000181,02119414,70643159207
98736907920275,Eloah Sousa,25364798000181,02119414,82067495356
98736907920275,Eloah Sousa,25364798000181,02119414,35278146982
77468284215759,Thales Leão,30491528000171,84498378,50823149633
77468284215759,Thales Leão,30491528000171,84498378,32604815915
77468284215759,Thales Leão,30491528000171,84498378,04863127553
75927033358099,Josué da Cruz,35287619000103,09400709,85314692015
75927033358099,Josué da Cruz,35287619000103,09400709,72865341062
78402244169330,Matteo Moura,05749813000100,14243536,65870241901
78402244169330,Matteo Moura,05749813000100,14243536,54327806900
78402244169330,Matteo Moura,05749813000100,14243536,32049186703
52909200173344,Julia Ramos,31752840000134,63852484,35078462171
52909200173344,Julia Ramos,31752840000134,63852484,72865341062
68511446603448,Otto Pereira,37125804000127,41817168,04867935247
68511446603448,Otto Pereira,37125804000127,41817168,58172306903
20445731454568,Anna Liz da Mata,54793216000180,51394957,51729360416
20445731454568,Anna Liz da Mata,54793216000180,51394957,56479028120
46157995332379,Davi Miguel Rios,86279031000149,15879036,89412076576
46157995332379,Davi Miguel Rios,86279031000149,15879036,14725809314
52183480240203,Sr. Thomas Camargo,45930712000148,31911003,42906735892
52183480240203,Sr. Thomas Camargo,45930712000148,31911003,67481523053
17040146021125,Valentina Barros,36804271000147,26990020,69780425365
17040146021125,Valentina Barros,36804271000147,26990020,84930165784
27347126633212,Ísis Cassiano,46258970000192,49719843,25706149399
27347126633212,Ísis Cassiano,46258970000192,49719843,75234861937
95433524090750,Thales Costela,75961384000108,37714785,82319605460
95433524090750,Thales Costela,75961384000108,37714785,04627189303
95433524090750,Thales Costela,75961384000108,37714785,23596871077
12731315914655,Pedro Miguel Caldeira,16259704000113,11265753,37841062508
12731315914655,Pedro Miguel Caldeira,16259704000113,11265753,25068174920
12731315914655,Pedro Miguel Caldeira,16259704000113,11265753,60192745867
10851076081542,João Gabriel Freitas,32965801000188,53543705,41672059801
10851076081542,João Gabriel Freitas,32965801000188,53543705,89610752330
82311584482804,Maria Liz das Neves,98720364000140,44234710,43619827087
82311584482804,Maria Liz das Neves,98720364000140,44234710,17963204803
76708265728900,Maria Julia Farias,12347805000195,73099246,49310257814
76708265728900,Maria Julia Farias,12347805000195,73099246,96124307561
76708265728900,Maria Julia Farias,12347805000195,73099246,25879103668
65051396837622,Marcos Vinicius Porto,61042375000109,85033804,25301967452
65051396837622,Marcos Vinicius Porto,61042375000109,85033804,72865341062
65051396837622,Marcos Vinicius Porto,61042375000109,85033804,07531829630
89304030049281,Srta. Mariane Pires,59267310000110,10865210,35261784026
89304030049281,Srta. Mariane Pires,59267310000110,10865210,47508162994
12097471126236,Sabrina Alves,91765408000100,75258046,07234168508
12097471126236,Sabrina Alves,91765408000100,75258046,06254139898
17683043236214,Helena Nascimento,59031786000157,50470798,79085612330
17683043236214,Helena Nascimento,59031786000157,50470798,64205879300
17683043236214,Helena Nascimento,59031786000157,50470798,63742190822
59790692317747,Léo Fogaça,25430761000104,37275384,24783109532
59790692317747,Léo Fogaça,25430761000104,37275384,03274895105
59790692317747,Léo Fogaça,25430761000104,37275384,29318064551
53667775229318,Ana Julia Oliveira,73502196000196,53781101,89731046593
53667775229318,Ana Julia Oliveira,73502196000196,53781101,70315649801
34061973281505,Olivia Borges,52817436000171,42000786,58920416389
34061973281505,Olivia Borges,52817436000171,42000786,96248075310
59064345293817,Sra. Eloah da Mota,59863142000125,11172950,94132587088
59064345293817,Sra. Eloah da Mota,59863142000125,11172950,58109274676
47650505184005,Srta. Ana Lívia Mendes,16854039000106,53032500,35601748993
47650505184005,Srta. Ana Lívia Mendes,16854039000106,53032500,18679405310
47650505184005,Srta. Ana Lívia Mendes,16854039000106,53032500,81209354705
54554410360968,Cauê Vieira,51408639000141,33736988,56470892167
54554410360968,Cauê Vieira,51408639000141,33736988,45297681391
48045050945450,Luísa da Cruz,71238490000107,75970293,35817294079
48045050945450,Luísa da Cruz,71238490000107,75970293,06239514799
11253991504439,Marcos Vinicius Leão,35816427000147,80739626,90467521867
11253991504439,Marcos Vinicius Leão,35816427000147,80739626,81429375655
45084486766110,Ana Carolina Aparecida,45173982000151,27623997,09126758377
45084486766110,Ana Carolina Aparecida,45173982000151,27623997,57230498104
48129870845886,Ana Liz Pastor,51329806000169,40843861,87610425958
48129870845886,Ana Liz Pastor,51329806000169,40843861,36824105970
52936187502606,Julia Azevedo,70961854000110,93293311,43689021731
52936187502606,Julia Azevedo,70961854000110,93293311,94380526747
75838026911546,Lucas Gabriel Sales,49126357000100,40496104,18632574035
75838026911546,Lucas Gabriel Sales,49126357000100,40496104,01428395660
75838026911546,Lucas Gabriel Sales,49126357000100,40496104,67493528047
24409636954405,João Miguel Rezende,43658970000191,90461143,31624807950
24409636954405,João Miguel Rezende,43658970000191,90461143,50682974374
82165968732156,Evelyn Aragão,69137805000188,08733189,32867104904
82165968732156,Evelyn Aragão,69137805000188,08733189,36548912098
82165968732156,Evelyn Aragão,69137805000188,08733189,78634059120
35956913301863,Henry Gabriel Melo,48091372000105,79221632,96783451291
35956913301863,Henry Gabriel Melo,48091372000105,79221632,69385207474
35956913301863,Henry Gabriel Melo,48091372000105,79221632,01382657471
84740292724780,Kamilly Novais,20591437000154,49236014,23079861540
84740292724780,Kamilly Novais,20591437000154,49236014,34089715601
95174140089632,Julia Gomes,28946571000132,29566559,39487165282
95174140089632,Julia Gomes,28946571000132,29566559,21650734999
95174140089632,Julia Gomes,28946571000132,29566559,05984173204
94971516246477,Emanuelly Ferreira,78639124000109,80364948,18045962305
94971516246477,Emanuelly Ferreira,78639124000109,80364948,61843527090
94971516246477,Emanuelly Ferreira,78639124000109,80364948,50973412879
58612223917674,Gael Henrique Melo,17245369000167,87074039,38715290603
58612223917674,Gael Henrique Melo,17245369000167,87074039,04618235942
58612223917674,Gael Henrique Melo,17245369000167,87074039,23547061970
56760240587512,Sra. Amanda Almeida,29647185000102,50009118,40832751979
56760240587512,Sra. Amanda Almeida,29647185000102,50009118,87045239629
56760240587512,Sra. Amanda Almeida,29647185000102,50009118,59812764011
78896351089967,Alana Ramos,90526731000168,79073453,39815247646
78896351089967,Alana Ramos,90526731000168,79073453,71305984250
68790083700354,Maria Luísa Pimenta,30571986000110,60659866,61028937512
68790083700354,Maria Luísa Pimenta,30571986000110,60659866,28795346074
14197169052754,Ravy Ribeiro,91485076000100,20011680,79685342164
14197169052754,Ravy Ribeiro,91485076000100,20011680,18376402978
96734590698474,Dr. Dante Farias,93451760000104,52262233,02893671586
96734590698474,Dr. Dante Farias,93451760000104,52262233,70685392112
96734590698474,Dr. Dante Farias,93451760000104,52262233,83249057150
91483161103860,Dr. Thomas Ferreira,31057986000160,12479276,90743621506
91483161103860,Dr. Thomas Ferreira,31057986000160,12479276,58614729391
59322292129593,Giovanna Santos,34971506000160,56243890,46193728546
59322292129593,Giovanna Santos,34971506000160,56243890,27310586921
33415429005936,Antonella Nogueira,35760219000173,54955353,31520476817
33415429005936,Antonella Nogueira,35760219000173,54955353,29683104703
33415429005936,Antonella Nogueira,35760219000173,54955353,96124307561
53655310124506,Anthony Nunes,83451076000160,26863043,05386492160
53655310124506,Anthony Nunes,83451076000160,26863043,23086947187
62877576861310,Dra. Maria Helena Aparecida,24931687000147,89081237,20578631407
62877576861310,Dra. Maria Helena Aparecida,24931687000147,89081237,24516390833
75639614481737,Sra. Hadassa Viana,74806312000123,85144151,85069732447
75639614481737,Sra. Hadassa Viana,74806312000123,85144151,71529346819
75639614481737,Sra. Hadassa Viana,74806312000123,85144151,31425079814
21947923234950,Maria Sophia Montenegro,14372058000170,30235039,85092461730
21947923234950,Maria Sophia Montenegro,14372058000170,30235039,09648152730
92224998535378,Giovanna Siqueira,17298043000106,52416698,15689024767
92224998535378,Giovanna Siqueira,17298043000106,52416698,18579264391
92224998535378,Giovanna Siqueira,17298043000106,52416698,94568120306
33676705332972,Heloisa Silva,46175920000141,26185193,32049186703
33676705332972,Heloisa Silva,46175920000141,26185193,97630248547
27892121439751,Fernando Pires,95312708000194,74583181,46391785228
27892121439751,Fernando Pires,95312708000194,74583181,58190627449
27892121439751,Fernando Pires,95312708000194,74583181,65273981077
31623315870309,Enrico Moura,38742591000145,28500826,92140638506
31623315870309,Enrico Moura,38742591000145,28500826,04839675210
31623315870309,Enrico Moura,38742591000145,28500826,21890463787
30936652224164,João Felipe Casa Grande,87623145000127,77828385,92476185094
30936652224164,João Felipe Casa Grande,87623145000127,77828385,09184623713
30936652224164,João Felipe Casa Grande,87623145000127,77828385,59712306461
26148878961473,Jade Mendonça,02876934000117,34849297,69203851470
26148878961473,Jade Mendonça,02876934000117,34849297,40653287135
26148878961473,Jade Mendonça,02876934000117,34849297,92065473800
40659880864022,Sra. Aurora Rezende,82369475000114,04420262,43219765025
40659880864022,Sra. Aurora Rezende,82369475000114,04420262,30154789232
40659880864022,Sra. Aurora Rezende,82369475000114,04420262,96541780366
87102635098610,Milena Mendes,02746913000187,81839228,63958047238
87102635098610,Milena Mendes,02746913000187,81839228,58940317610
70034972884579,Cecília da Cruz,01859426000168,06913656,49732586010
70034972884579,Cecília da Cruz,01859426000168,06913656,27830195404
29850873647036,Dra. Emanuelly Almeida,90374185000197,41215583,92670548130
29850873647036,Dra. Emanuelly Almeida,90374185000197,41215583,56891073448
29850873647036,Dra. Emanuelly Almeida,90374185000197,41215583,85314602717
16477958773634,Dr. Mateus Ribeiro,08439751000110,28634476,14085269720
16477958773634,Dr. Mateus Ribeiro,08439751000110,28634476,08357612903
16477958773634,Dr. Mateus Ribeiro,08439751000110,28634476,42813567035
33279346667043,Maria Luísa da Conceição,52807469000130,61867859,73609482583
33279346667043,Maria Luísa da Conceição,52807469000130,61867859,71869435001
33279346667043,Maria Luísa da Conceição,52807469000130,61867859,56049382115
90624092618530,Dra. Giovanna Pereira,02761935000116,33283769,98426173519
90624092618530,Dra. Giovanna Pereira,02761935000116,33283769,86143972591
90624092618530,Dra. Giovanna Pereira,02761935000116,33283769,21638509786
42231403625653,Ana Liz Gonçalves,91864237000176,47770695,25193476864
42231403625653,Ana Liz Gonçalves,91864237000176,47770695,35047918610
72502763411114,Ana Júlia Fernandes,10457382000130,59868319,96352478182
72502763411114,Ana Júlia Fernandes,10457382000130,59868319,98725341600
72502763411114,Ana Júlia Fernandes,10457382000130,59868319,95743618291
36080316031957,Rafaela Vargas,57380169000131,86852874,26710359425
36080316031957,Rafaela Vargas,57380169000131,86852874,19876304593
36080316031957,Rafaela Vargas,57380169000131,86852874,90643278150
33656541310526,Rebeca Almeida,08962475000170,67055606,89037541232
33656541310526,Rebeca Almeida,08962475000170,67055606,37518962446
33656541310526,Rebeca Almeida,08962475000170,67055606,91685470300
33324448881843,Larissa Lopes,93217560000183,26786882,85192076420
33324448881843,Larissa Lopes,93217560000183,26786882,80176354271
33324448881843,Larissa Lopes,93217560000183,26786882,38406721553
93064017519104,Davi Lucas Nunes,49085237000101,76930495,83549726155
93064017519104,Davi Lucas Nunes,49085237000101,76930495,19853062470
93064017519104,Davi Lucas Nunes,49085237000101,76930495,89521076402
15578177683395,José Pedro Guerra,13689507000146,25726659,53408619700
15578177683395,José Pedro Guerra,13689507000146,25726659,60819357286
15578177683395,José Pedro Guerra,13689507000146,25726659,04329186551
26530457650615,Evelyn Ramos,53017962000110,93294755,49356187282
26530457650615,Evelyn Ramos,53017962000110,93294755,69483052106
26530457650615,Evelyn Ramos,53017962000110,93294755,85071392640
95860220200673,Dr. Igor Cavalcante,28467395000156,89306604,25064897383
95860220200673,Dr. Igor Cavalcante,28467395000156,89306604,84056379238
10657348448225,Felipe Alves,32175469000158,43840461,32841695042
10657348448225,Felipe Alves,32175469000158,43840461,28054691351
10657348448225,Felipe Alves,32175469000158,43840461,32095864700
89248527218109,Vicente Vargas,15906743000100,14224792,17963204803
89248527218109,Vicente Vargas,15906743000100,14224792,58920416389
73353039745564,Lunna Caldeira,27138450000100,09064592,18045962305
73353039745564,Lunna Caldeira,27138450000100,09064592,31704259860
73353039745564,Lunna Caldeira,27138450000100,09064592,52671894309
98442657236329,Luiz Gustavo Monteiro,78240561000155,80428644,41892576309
98442657236329,Luiz Gustavo Monteiro,78240561000155,80428644,94135678084
98442657236329,Luiz Gustavo Monteiro,78240561000155,80428644,37296058102
42296796193006,Lívia Souza,09687432000197,99453649,34682519042
42296796193006,Lívia Souza,09687432000197,99453649,98704213505
30553656523497,Enzo Vargas,27019365000114,21032555,42301956725
30553656523497,Enzo Vargas,27019365000114,21032555,63905847175
41270051535916,Alana Cardoso,42386795000168,57261790,47508162994
41270051535916,Alana Cardoso,42386795000168,57261790,34571086920
41270051535916,Alana Cardoso,42386795000168,57261790,56834091793
37856260897849,Mariana Carvalho,96045371000169,99816349,76328145900
37856260897849,Mariana Carvalho,96045371000169,99816349,71420638904
70656240883192,Yuri Pimenta,23749685000179,16341485,64983702547
70656240883192,Yuri Pimenta,23749685000179,16341485,07531829630
17582729456140,Maria Costa,06248719000122,35058338,81429375655
17582729456140,Maria Costa,06248719000122,35058338,63590248106
17582729456140,Maria Costa,06248719000122,35058338,75213694837
10960814512297,Sr. Vitor Hugo da Conceição,95340821000183,99938269,21483960722
10960814512297,Sr. Vitor Hugo da Conceição,95340821000183,99938269,83641905206
16426468810666,Diogo da Costa,15730268000156,35928113,82305946198
16426468810666,Diogo da Costa,15730268000156,35928113,28509736103
16426468810666,Diogo da Costa,15730268000156,35928113,36298107568
76013377162039,Maria Julia da Luz,16425893000157,50114919,92154387691
76013377162039,Maria Julia da Luz,16425893000157,50114919,87426150976
41357891846723,Kevin Almeida,72045981000102,61667677,67384259100
41357891846723,Kevin Almeida,72045981000102,61667677,39762051840
41357891846723,Kevin Almeida,72045981000102,61667677,86509712377
44013964335938,Maria Laura Nogueira,65170239000155,85653847,94620153761
44013964335938,Maria Laura Nogueira,65170239000155,85653847,89037541232
84381624839033,Isabella Melo,84709651000145,53039913,26189574076
84381624839033,Isabella Melo,84709651000145,53039913,46129357052
54322940948808,Sr. Lucas Cirino,38076254000166,63265285,16708924501
54322940948808,Sr. Lucas Cirino,38076254000166,63265285,24790516334
54322940948808,Sr. Lucas Cirino,38076254000166,63265285,48279160396
41547692018679,Dra. Beatriz Aparecida,17950863000122,55150220,47316852062
41547692018679,Dra. Beatriz Aparecida,17950863000122,55150220,17609258377
41547692018679,Dra. Beatriz Aparecida,17950863000122,55150220,37024581905
56792619589617,Erick Lopes,42918073000107,11038307,56417230961
56792619589617,Erick Lopes,42918073000107,11038307,73650214890
56792619589617,Erick Lopes,42918073000107,11038307,81967543020
66028619793715,Gabriel Campos,47328956000180,72190096,78634059120
66028619793715,Gabriel Campos,47328956000180,72190096,48351076910
80936989044812,Sra. Lunna da Luz,70682459000106,01549778,05834679200
80936989044812,Sra. Lunna da Luz,70682459000106,01549778,97138542097
80936989044812,Sra. Lunna da Luz,70682459000106,01549778,10542793814
26780864309060,Dra. Liz Barros,09481652000160,84604944,46598701201
26780864309060,Dra. Liz Barros,09481652000160,84604944,84930165784
67121601458286,Gael Marques,25041679000198,80513837,41862075930
67121601458286,Gael Marques,25041679000198,80513837,60451973801
67121601458286,Gael Marques,25041679000198,80513837,63148729013
92395811853914,Dr. Arthur Miguel Viana,46805731000105,04011805,94825731023
92395811853914,Dr. Arthur Miguel Viana,46805731000105,04011805,39815247646
74934062638197,Ryan Sampaio,21795408000177,27873982,40961283505
74934062638197,Ryan Sampaio,21795408000177,27873982,46952370838
15874867126316,Pedro Miguel Santos,18597634000139,01359308,26354087938
15874867126316,Pedro Miguel Santos,18597634000139,01359308,10456387900
15874867126316,Pedro Miguel Santos,18597634000139,01359308,06734958256
92488340804319,Emanuella Câmara,94861025000123,18302818,78602154380
92488340804319,Emanuella Câmara,94861025000123,18302818,91643275070
92488340804319,Emanuella Câmara,94861025000123,18302818,27916843013
20819553112691,Gustavo Henrique Vieira,85032147000116,12888983,79528406149
20819553112691,Gustavo Henrique Vieira,85032147000116,12888983,07685941201
95656293984245,Sra. Marcela Cirino,47865231000121,71742135,21357986068
95656293984245,Sra. Marcela Cirino,47865231000121,71742135,15463902860
95656293984245,Sra. Marcela Cirino,47865231000121,71742135,72831905621
63291855265179,Gael Henrique Novais,93105768000100,08629471,94851673000
63291855265179,Gael Henrique Novais,93105768000100,08629471,09581647201
63291855265179,Gael Henrique Novais,93105768000100,08629471,34670258117
57019303980649,Brenda Guerra,06457138000109,37521082,15974362080
57019303980649,Brenda Guerra,06457138000109,37521082,87523961002
11562987671706,Vitória Pimenta,07351248000146,07308123,79053182659
11562987671706,Vitória Pimenta,07351248000146,07308123,41526908360
40100813290417,Bento Mendonça,46021385000174,09656756,78562043974
40100813290417,Bento Mendonça,46021385000174,09656756,60571932452
72198133491761,Heitor Nascimento,59346782000168,55036548,62489753029
72198133491761,Heitor Nascimento,59346782000168,55036548,25873460108
10000271083401,Benício Moura,65982701000119,11229258,92153648700
10000271083401,Benício Moura,65982701000119,11229258,46198237591
10000271083401,Benício Moura,65982701000119,11229258,23908715695
98170665869476,Esther Souza,71420895000161,33881883,96248357137
98170665869476,Esther Souza,71420895000161,33881883,95136840757
73516455024039,Amanda Teixeira,64318572000104,82460679,45230768126
73516455024039,Amanda Teixeira,64318572000104,82460679,18460357910
24335473389387,Evelyn Pacheco,85107943000170,58154717,27913640561
24335473389387,Evelyn Pacheco,85107943000170,58154717,67305914207
24335473389387,Evelyn Pacheco,85107943000170,58154717,30178254690
93181131168959,Marcela Pereira,05143297000168,26906500,60978351401
93181131168959,Marcela Pereira,05143297000168,26906500,91346052824
93181131168959,Marcela Pereira,05143297000168,26906500,67135980212
40014235449322,Sr. Rael Cardoso,95710486000168,27523467,46329187509
40014235449322,Sr. Rael Cardoso,95710486000168,27523467,07821956449
40014235449322,Sr. Rael Cardoso,95710486000168,27523467,95206741876
54803753579202,Dra. Emanuelly Carvalho,37952401000151,07178068,79350248123
54803753579202,Dra. Emanuelly Carvalho,37952401000151,07178068,79103268586
66088060583867,Carlos Eduardo Macedo,84527319000160,07286998,54102679316
66088060583867,Carlos Eduardo Macedo,84527319000160,07286998,47609518220
63373318220070,Sr. Henry Gabriel Rezende,27694105000144,04637463,05984173204
63373318220070,Sr. Henry Gabriel Rezende,27694105000144,04637463,28916537428
63373318220070,Sr. Henry Gabriel Rezende,27694105000144,04637463,81936074575
34746820310228,Maria Flor Monteiro,52816347000100,28977500,27916843013
34746820310228,Maria Flor Monteiro,52816347000100,28977500,15849736255
34746820310228,Maria Flor Monteiro,52816347000100,28977500,65391782040
41806217066259,Beatriz Ramos,96574038000147,58566739,86143972591
41806217066259,Beatriz Ramos,96574038000147,58566739,63792058103
81003819134357,Dr. Nicolas Pereira,76402518000113,85019503,68047392565
81003819134357,Dr. Nicolas Pereira,76402518000113,85019503,59638174200
90392308278418,André Ramos,60245193000172,82930790,30796152470
90392308278418,André Ramos,60245193000172,82930790,04867935247
90392308278418,André Ramos,60245193000172,82930790,58620379186
84574433025984,Sr. Gael Garcia,31784962000102,55013326,96352478182
84574433025984,Sr. Gael Garcia,31784962000102,55013326,54763280171
84574433025984,Sr. Gael Garcia,31784962000102,55013326,58102394633
77487402360265,Dr. Theodoro Melo,50682497000143,28413097,50739826492
77487402360265,Dr. Theodoro Melo,50682497000143,28413097,59812764011
77487402360265,Dr. Theodoro Melo,50682497000143,28413097,86509712377
42365657996588,Antonella Moura,67025319000142,87706405,08254931704
42365657996588,Antonella Moura,67025319000142,87706405,58240179304
42365657996588,Antonella Moura,67025319000142,87706405,54107289397
96854883299001,Luiz Otávio Mendes,82439705000174,15459996,63420875983
96854883299001,Luiz Otávio Mendes,82439705000174,15459996,35249716016
32642957624583,Mariana Castro,56903482000144,17332244,64751839209
32642957624583,Mariana Castro,56903482000144,17332244,74938201631
32642957624583,Mariana Castro,56903482000144,17332244,61207483931
31119119025061,José Lima,89143065000108,58282925,35047918610
31119119025061,José Lima,89143065000108,58282925,26710359425
88487690446745,Guilherme Camargo,38216794000106,17192729,62143758090
88487690446745,Guilherme Camargo,38216794000106,17192729,15974362080
75657911377412,Sr. Levi Araújo,48320196000128,03532218,04839675210
75657911377412,Sr. Levi Araújo,48320196000128,03532218,58490632774
75657911377412,Sr. Levi Araújo,48320196000128,03532218,25196384006
33062890562730,Helena Carvalho,48603921000175,60454917,26710359425
33062890562730,Helena Carvalho,48603921000175,60454917,46813975048
33062890562730,Helena Carvalho,48603921000175,60454917,93601758202
63148280162867,Allana Câmara,82961530000160,30805837,94780163501
63148280162867,Allana Câmara,82961530000160,30805837,75234861937
63148280162867,Allana Câmara,82961530000160,30805837,05834679200
21978098276784,Breno Camargo,20893765000105,12903280,70632849169
21978098276784,Breno Camargo,20893765000105,12903280,78634059120
36080220309589,Pietro Araújo,73691208000178,02488819,25486793146
36080220309589,Pietro Araújo,73691208000178,02488819,06397412580
68859339459498,Júlia Teixeira,94683520000190,24566547,97423015652
68859339459498,Júlia Teixeira,94683520000190,24566547,34891570601
68859339459498,Júlia Teixeira,94683520000190,24566547,85496201306
83918158226294,Augusto Pinto,43612590000116,43857408,73420815905
83918158226294,Augusto Pinto,43612590000116,43857408,75490821388
57081768221534,Nina Leão,82796031000165,11072530,65483290151
57081768221534,Nina Leão,82796031000165,11072530,61983745219
57081768221534,Nina Leão,82796031000165,11072530,15692473070
52686920500799,Oliver Mendes,39284160000145,59346295,50823149633
52686920500799,Oliver Mendes,39284160000145,59346295,20145379680
41934331537550,Mirella Silva,52619807000100,24472012,80362174571
41934331537550,Mirella Silva,52619807000100,24472012,98026731450
41934331537550,Mirella Silva,52619807000100,24472012,24015673808
55248647753342,Paulo Cavalcanti,75210639000109,87403051,67135980212
55248647753342,Paulo Cavalcanti,75210639000109,87403051,87254069300
55248647753342,Paulo Cavalcanti,75210639000109,87403051,50492163898
28542628016076,Murilo Ferreira,81509276000100,04593002,39815247646
28542628016076,Murilo Ferreira,81509276000100,04593002,47605291876
28542628016076,Murilo Ferreira,81509276000100,04593002,63812450771
47785500661443,Luísa Rios,21475693000149,68153570,43608951270
47785500661443,Luísa Rios,21475693000149,68153570,13894067250
47785500661443,Luísa Rios,21475693000149,68153570,07283194541
36916346251507,Helena Sá,48751930000103,07363832,27843069500
36916346251507,Helena Sá,48751930000103,07363832,28734610553
36916346251507,Helena Sá,48751930000103,07363832,23105874607
32881635940238,Júlia Costa,62409853000139,52756161,01234657961
32881635940238,Júlia Costa,62409853000139,52756161,63125489709
43259685637755,Ryan Oliveira,42087561000110,13405058,35601748993
43259685637755,Ryan Oliveira,42087561000110,13405058,58960473120
43259685637755,Ryan Oliveira,42087561000110,13405058,86295140351
10436259488326,Gustavo Henrique Garcia,23976081000165,95278437,78935641057
10436259488326,Gustavo Henrique Garcia,23976081000165,95278437,21638509786
54003999746151,Matteo Martins,65012379000103,11810550,07283194541
54003999746151,Matteo Martins,65012379000103,11810550,61523894024
54003999746151,Matteo Martins,65012379000103,11810550,87254069300
47268870463401,Caio Sousa,25897416000185,95606568,35278146982
47268870463401,Caio Sousa,25897416000185,95606568,91368540775
47268870463401,Caio Sousa,25897416000185,95606568,92173680404
67834288206945,Ryan Macedo,64102973000114,73564699,21690754885
67834288206945,Ryan Macedo,64102973000114,73564699,06815973212
67834288206945,Ryan Macedo,64102973000114,73564699,70139654801
85644902421489,Maria Cecília Leão,06987512000170,80270217,27103896496
85644902421489,Maria Cecília Leão,06987512000170,80270217,07293156499
85644902421489,Maria Cecília Leão,06987512000170,80270217,79612508402
34469625837882,Diogo Martins,58742091000110,40718657,98264715001
34469625837882,Diogo Martins,58742091000110,40718657,91053728603
72268095600828,João Vitor Pires,30259468000166,76594392,07234168508
72268095600828,João Vitor Pires,30259468000166,76594392,23915786446
72268095600828,João Vitor Pires,30259468000166,76594392,64951270811
56888861680926,Isadora Cassiano,85672019000137,30078360,43120567817
56888861680926,Isadora Cassiano,85672019000137,30078360,79053182659
39601027528803,Calebe Cassiano,74502913000142,62788914,63071498250
39601027528803,Calebe Cassiano,74502913000142,62788914,50682974374
57137085683378,Ana Júlia da Rosa,12659403000126,92478326,58419763209
57137085683378,Ana Júlia da Rosa,12659403000126,92478326,39042785179
46380187060144,Lavínia Caldeira,93548107000150,81051703,96517240306
46380187060144,Lavínia Caldeira,93548107000150,81051703,91230468722
46380187060144,Lavínia Caldeira,93548107000150,81051703,59820641306
49179241213235,Bernardo da Cruz,07368941000121,69089621,61953027830
